SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
60,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-02-09 09:30:00,22.6,,,
61,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-11-09 09:20:00,20.4,,,
62,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-09-21 09:50:00,24.4,,,
63,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-03-10 09:30:00,45.3,,,
64,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-10-14 09:20:00,43.2,,,
65,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-10-21 09:10:00,48.3,,,
66,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-04-11 09:30:00,42.0,,,
67,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-11-11 09:35:00,38.8,,,
68,Chilla Gaon/ Hindon Cut,CWC,7,Delhi,78,EAST,-,-,-,Ganga,Ganga,Yamuna,Hindon,-,Hindon,38.58805556,77.29808889,2024-11-21 09:40:00,22.3,,,
69,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-01 08:30:00,71.86,,13000000.0,54000000.0
70,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-01 08:30:00,47.91,,4900000.0,13000000.0
71,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-21 08:30:00,48.26,,1100000.0,24000000.0
72,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-02 08:30:00,47.16,,4900000.0,35000000.0
73,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-02 08:30:00,29.25,,2300000.0,13000000.0
74,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-02-22 08:30:00,64.62,,450000.0,13000000.0
75,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-03 08:31:00,46.26,,24000000.0,54000000.0
76,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-03 08:30:00,38.52,,7900000.0,13000000.0
77,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-03-22 08:30:00,60.91,,680000.0,24000000.0
78,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-04 08:30:00,38.51,,3300000.0,16000000.0
79,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-12-04 08:30:00,39.41,,2300000.0,9200000.0
80,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-04-22 08:30:00,38.39,,1700000.0,13000000.0
81,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-05 08:30:00,62.18,,7900000.0,35000000.0
82,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-05 08:30:00,60.36,,3500000.0,5400000.0
83,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-05-21 08:30:00,,,230000.0,2400000.0
84,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-06 08:30:00,47.07,,7000000.0,17000000.0
85,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-06 08:30:00,43.88,,230000.0,2400000.0
86,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-06-21 08:30:00,43.2,,1700000.0,17000000.0
87,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-07 08:30:00,46.45,,4600000.0,24000000.0
88,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-12-07 08:30:00,45.98,,2300000.0,17000000.0
89,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-07-22 08:30:00,8.2,,1700000.0,11000000.0
90,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-08 08:30:00,47.94,,1100000.0,5400000.0
91,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-08 08:30:00,50.14,,230000.0,2400000.0
92,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-08-23 08:30:00,16.44,,330000.0,2200000.0
93,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-09 08:30:00,45.54,,1300000.0,9200000.0
94,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-09-13 08:30:00,42.27,,1100000.0,5400000.0
95,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-09-21 08:30:00,48.06,,790000.0,2400000.0
96,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-10 08:30:00,32.99,,7900000.0,35000000.0
97,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-10 08:30:00,36.24,,3300000.0,17000000.0
98,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-10-21 08:30:00,35.82,,2300000.0,13000000.0
99,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-11 08:30:00,33.85,,1100000.0,5400000.0
100,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-11 08:30:00,43.51,,1400000.0,5400000.0
101,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-11-22 08:30:00,21.96,,1100000.0,5400000.0
102,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-01-12 08:30:00,20.65,,1700000.0,5400000.0
103,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-12-13 08:30:00,37.6,,1100000.0,3500000.0
104,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2021-12-21 08:30:00,46.27,,700000.0,2400000.0
105,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-01 08:30:00,30.7,,7900000.0,24000000.0
106,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-01 08:30:00,29.21,,4900000.0,22000000.0
107,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-21 08:30:00,28.94,,2300000.0,13000000.0
108,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-02 08:30:00,31.43,,1300000.0,13000000.0
109,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-02 08:30:00,54.7,,1100000.0,14000000.0
110,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-02-21 08:30:00,40.41,,780000.0,11000000.0
111,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-02-03 08:30:00,31.75,,490000.0,2400000.0
112,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-03 08:30:00,29.64,,230000.0,1700000.0
113,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-03-21 08:30:00,32.14,,170000.0,300000.0
114,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-04 08:30:00,32.34,,2300000.0,24000000.0
115,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-04 08:30:00,31.74,,2700000.0,13000000.0
116,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-04-21 08:30:00,29.69,,2200000.0,11000000.0
117,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-02-05 08:30:00,,,3300000.0,35000000.0
118,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-05 08:30:00,28.58,,2300000.0,24000000.0
119,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-05-21 08:30:00,31.22,,2700000.0,17000000.0
120,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-06 08:30:00,32.26,,14000000.0,28000000.0
121,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-06-13 08:30:00,30.07,,7900000.0,22000000.0
122,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-06-21 08:30:00,29.84,,11000000.0,17000000.0
123,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-07 08:30:00,29.73,,1300000.0,3500000.0
124,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-07 08:30:00,29.18,,790000.0,2400000.0
125,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-07-21 08:30:00,29.73,,230000.0,1300000.0
126,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-01-08 20:30:00,31.93,,490000.0,2800000.0
127,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.6625,77.24888889,2022-11-08 08:30:00,40.41,,330000.0,2200000.0
