id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
94,94,1203,,No,Moderate,Inland,Man-made,Waterlogged,,0.47189270460458,,28.717351457,77.1829646433,Delhi,322.84901721235127,4718.927046045805,Hydrological Layer,SAC N
95,95,1101,Sarovar,Yes,Moderate,Inland,Natural,Lake/Pond,Pond,0.305776042795545,,28.6754152468,77.278566715,Delhi,258.5631842153501,3057.76042795545,Hydrological Layer,SAC N
97,97,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Urban,0.257889509677445,,28.542705081,77.2671418098,Delhi,189.41474149125506,2578.8950967744495,Hydrological Layer,SAC N
98,98,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Abandoned Mining Quarry,0.128283849545424,,28.5129151122,77.1218122914,Delhi,165.70405481827552,1282.8384954542416,Hydrological Layer,SAC N
99,99,1203,,No,Moderate,Inland,Man-made,Waterlogged,,1.606746185676928,,28.4560386039,77.1736024811,Delhi,594.0519568947456,16067.461856769276,Hydrological Layer,SAC N
100,100,1202,,No,High,Inland,Man-made,Tank/Pond,Industrial,0.125008057385319,STP,28.6530202891,77.0817797238,Delhi,125.49491837951258,1250.0805738531935,Hydrological Layer,SAC N
101,101,1202,,No,High,Inland,Man-made,Tank/Pond,Industrial,0.125007869889186,STP,28.6524326705,77.0818005905,Delhi,125.494824262755,1250.078698891865,Hydrological Layer,SAC N
102,102,1202,,No,High,Inland,Man-made,Tank/Pond,Industrial,0.125007936880165,STP,28.6524365062,77.0824827011,Delhi,125.49485788513172,1250.0793688016506,Hydrological Layer,SAC N
103,103,1203,,No,Moderate,Inland,Man-made,Waterlogged,,0.540690341819221,,28.737565654,77.1855922106,Delhi,312.58598788625966,5406.903418192214,Hydrological Layer,SAC N
106,106,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,1.37939461534536,,28.8066625453,76.9779336073,Delhi,466.24298506333656,13793.946153453599,Hydrological Layer,SAC N
107,107,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.247158536753495,,28.7993261106,76.9712705742,Delhi,185.65050685095395,2471.5853675349485,Hydrological Layer,SAC N
108,108,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.391652269770676,,28.8043236407,76.9585061404,Delhi,239.1022430886042,3916.5226977067578,Hydrological Layer,SAC N
109,109,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.146751000876447,,28.7953328887,76.961076433,Delhi,139.57894226950995,1467.5100087644698,Hydrological Layer,SAC N
110,110,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.66692260414353,,28.7831589052,76.9759279058,Delhi,312.834585662562,6669.2260414353,Hydrological Layer,SAC N
111,111,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.753131740248071,,28.7783802633,76.9653351287,Delhi,406.50907585790975,7531.317402480711,Hydrological Layer,SAC N
112,112,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,1.006219339998107,,28.8036567142,76.997188151,Delhi,386.6357818379352,10062.193399981074,Hydrological Layer,SAC N
113,113,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.143503057966979,,28.8006390131,76.9979515391,Delhi,148.1170420273429,1435.0305796697862,Hydrological Layer,SAC N
114,114,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.186639299266203,,28.8057279837,76.9975979593,Delhi,174.64741725012865,1866.392992662033,Hydrological Layer,SAC N
115,115,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.146532913117289,,28.8083777328,76.9993182845,Delhi,150.7481834509736,1465.3291311728908,Hydrological Layer,SAC N
116,116,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.143663626435232,,28.8090962535,76.9521142648,Delhi,149.4005224212575,1436.6362643523248,Hydrological Layer,SAC N
117,117,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.352854714049428,,28.7724526239,76.9988659951,Delhi,259.81284800181845,3528.5471404942764,Hydrological Layer,SAC N
158,158,1203,,No,Moderate,Inland,Man-made,Waterlogged,,0.10800000181304,,28.7223010475,77.028399411,Delhi,130.4631741828864,1080.0000181303978,Hydrological Layer,SAC N
118,118,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.423601076334462,,28.7616538554,77.0395339106,Delhi,252.34998192507254,4236.010763344624,Hydrological Layer,SAC N
279,279,1205,,No,Moderate,Inland,Man-made,Aquaculture Pond,,0.353487612356935,,28.7779718327,77.1091643558,Delhi,237.98107920908927,3534.876123569348,Hydrological Layer,SAC N
120,120,9999,,NA,NA,NA,NA,NA,,2.928701401690892,,28.7814420745,77.2067779181,Delhi,1451.430186598015,29287.014016908917,Hydrological Layer,SAC N
124,124,1205,,No,Moderate,Inland,Man-made,Aquaculture Pond,,0.332289261662981,,28.7567459915,77.025734791,Delhi,230.71051388433713,3322.8926166298147,Hydrological Layer,SAC N
125,125,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.55284463822269,,28.8072845856,76.9991161156,Delhi,284.7241570829265,5528.446382226898,Hydrological Layer,SAC N
126,126,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.911204388277029,,28.7727646862,76.9913913099,Delhi,372.5244602715618,9112.04388277029,Hydrological Layer,SAC N
127,127,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.162955696387158,,28.7682703365,76.9952917741,Delhi,157.04596042265132,1629.556963871581,Hydrological Layer,SAC N
128,128,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.176441319365936,,28.7397961103,76.9985692018,Delhi,161.87399740542347,1764.4131936593599,Hydrological Layer,SAC N
129,129,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Urban,0.111224193722285,,28.692152208,76.964277886,Delhi,129.89549276003984,1112.2419372228528,Hydrological Layer,SAC N
130,130,1203,,No,Moderate,Inland,Man-made,Waterlogged,,0.125005624775737,,28.6828545246,76.9598537938,Delhi,136.27281185259113,1250.0562477573667,Hydrological Layer,SAC N
