Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Tamil Nadu,Thanjavur,Pattukkottai,Pulavanji,TN05TJV1059,10.49664525,79.38584920000001,Cauvery,Cauvery Lower,Kannanar,Lakes/Pond,1.43752881,14375.288077054744,515.0631497017206,,NWIC,4300,4300,29534.0,33,586,5816,638979,05,05,CAL,CAL,WS05CAL021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,515.0631497017206,District Water Body Atlas
Phase 2,Tamil Nadu,Salem,Omalur,Veppilai,TN05SLM0004,11.960582409999999,78.12093005000001,Cauvery,Cauvery Middle,Veppadi Or Toppai Ar,Reservoir,133.63048188000002,1336304.8187838057,14057.715051554696,,NWIC,4821,4821,30151.0,33,584,5737,633801,05,05,CAM,CAM,WS05CAM047,Thoppiar,02,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,14057.715051554696,District Water Body Atlas
Phase 2,Tamil Nadu,Thanjavur,Thiruvidaimarudur,Marathurai,TN05TJV1324,11.15811072,79.51719853,Cauvery,Cauvery Lower,Coleroon,Lakes/Pond,1.06729045,10672.904501811274,389.41290722906825,,NWIC,4895,4895,30225.0,33,586,5810,638397,05,05,CAL,CAL,WS05CAL015,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,389.41290722906825,District Water Body Atlas
Phase 2,Tamil Nadu,Mayiladuthurai,Kuthalam,Konerirajapuram Ii Bit,TN05MYD0062,10.97649506,79.53847456,Cauvery,Cauvery Lower,Arasalar,Lakes/Pond,1.67422247,16742.224680062413,532.6145869180766,,NWIC,5043,5043,30395.0,33,579,5797,637556,05,05,CAL,CAL,WS05CAL026,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,532.6145869180766,District Water Body Atlas
Phase 2,Tamil Nadu,Vellore,Gudiyatham,Dakshinapathapalayam,TN17VEL0215,13.07740392,78.9393407,East flowing rivers between Pennar and Kanyakumari,Palar and other,Niva R,Lakes/Pond,4.32052668,43205.26675576134,921.8619822440497,,NWIC,1,1,24709.0,33,595,5712,630273,17,17,PAL,PAL,WS17PAL016,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,No,Yes,No,0,921.8619822440497,District Water Body Atlas
Phase 2,Tamil Nadu,Vellore,Katpadi,Mutharasikuppam,TN17VEL0084,13.03987138,79.18942947000001,East flowing rivers between Pennar and Kanyakumari,Palar and other,Palar,Lakes/Pond,22.54863599,225486.35988562394,1927.8404121920753,,NWIC,2,2,24710.0,33,595,5713,630383,17,17,PAL,PAL,WS17PAL013,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,1927.8404121920753,District Water Body Atlas
Phase 2,Tamil Nadu,Vellore,Katpadi,Ponnai,TN17VEL0036,13.144593330000001,79.26649239000001,East flowing rivers between Pennar and Kanyakumari,Palar and other,Ponnai,Lakes/Pond,40.06510938,400651.0938293116,3190.3925460135843,,NWIC,3,3,24711.0,33,595,5713,630372,17,17,PAL,PAL,WS17PAL017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,3190.3925460135843,District Water Body Atlas
Phase 2,Tamil Nadu,Tirupathur,Vaniyambadi,Madakadappa R F,TN17TIR0109,12.77211698,78.58223464,East flowing rivers between Pennar and Kanyakumari,Palar and other,Kal Ar,Lakes/Pond,7.77940418,77794.04179596716,2012.445199959348,,NWIC,5,5,24713.0,33,732,5718,630961,17,17,PAL,PAL,WS17PAL006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2012.445199959348,District Water Body Atlas
Phase 2,Tamil Nadu,Tirupathur,Vaniyambadi,Javadhiramasamudram,TN17TIR0047,12.73569007,78.50005296,East flowing rivers between Pennar and Kanyakumari,Palar and other,Kal Ar,Lakes/Pond,17.535389079999998,175353.89081178547,2241.3679490244326,,NWIC,6,6,24714.0,33,732,5718,630933,17,17,PAL,PAL,WS17PAL006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2241.3679490244326,District Water Body Atlas
Phase 2,Tamil Nadu,Tirupathur,Vaniyambadi,Chiknankuppam,TN17TIR0262,12.691831910000001,78.55045649,East flowing rivers between Pennar and Kanyakumari,Palar and other,Kal Ar,Lakes/Pond,2.28694196,22869.419576592005,582.7068185656781,,NWIC,7,7,24715.0,33,732,5718,630926,17,17,PAL,PAL,WS17PAL006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,Yes,No,0,582.7068185656781,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Batlagundu,TN17DIN0135,10.16591064,77.73387899000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,19.35826858,193582.68575872338,2052.9171960325803,,NWIC,8,8,24716.0,33,572,5767,635458,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2052.9171960325803,District Water Body Atlas
Phase 2,Tamil Nadu,Thanjavur,Thanjavur,Thanjavur M,TN05TJV0946,10.79697157,79.15175728,Cauvery,Cauvery Lower,Mudalampatti,Lakes/Pond,1.66684585,16668.45848143135,502.5869904914237,,NWIC,3125,3125,28138.0,33,586,5814,0,05,05,CAL,CAL,WS05CAL019,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,0,502.5869904914237,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Sevugampatti Tp,TN17DIN0025,10.194270190000001,77.78625018,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,61.16310128,611631.0127929416,4100.401318834719,,NWIC,9,9,24717.0,33,572,5767,0,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,4100.401318834719,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Sitharevu,TN17DIN0091,10.218301499999999,77.79432392000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,27.09552091,270955.20905357675,2460.070974065912,,NWIC,10,10,24718.0,33,572,5765,635432,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,Yes,No,0,2460.070974065912,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Sitharevu,TN17DIN0198,10.24573392,77.79816018000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,14.78165588,147816.55884270772,2494.713163344033,,NWIC,11,11,24719.0,33,572,5765,635432,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,2494.713163344033,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Rengappanaickanpatti,TN17DIN0997,10.06008104,77.74241586000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,2.42998954,24299.895352784548,739.3304440899084,,NWIC,12,12,24720.0,33,572,5767,635476,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,Yes,Yes,No,No,Yes,0,739.3304440899084,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Sitharevu,TN17DIN0159,10.22691288,77.7885493,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,16.887613809999998,168876.13806840242,1575.5197692249694,,NWIC,13,13,24721.0,33,572,5765,635432,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,Yes,No,0,1575.5197692249694,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Ammainaickanur Tp,TN17DIN0644,10.174165169999998,77.89622,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,4.518472839999999,45184.728437970996,1050.4850333993509,,NWIC,14,14,24722.0,33,572,5767,0,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1050.4850333993509,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Malayagoundanpatti,TN17DIN0081,10.16914334,77.89836988,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,28.74727266,287472.72659055365,2177.3113830367,,NWIC,15,15,24723.0,33,572,5767,635465,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2177.3113830367,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Pallapatti,TN17DIN0225,10.1403289,77.90147399,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,12.90271422,129027.14224346833,2672.8495100996197,,NWIC,16,16,24724.0,33,572,5767,635467,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,0,2672.8495100996197,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Koovanuthu,TN17DIN0164,10.15157143,77.85678594000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,16.5314513,165314.51301181185,1985.9221761917747,,NWIC,17,17,24725.0,33,572,5767,635469,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,Yes,Yes,Yes,Yes,Yes,0,1985.9221761917747,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Kullalagundu,TN17DIN0646,10.15553435,77.89790264000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,4.51522511,45152.251142291025,987.350842115042,,NWIC,18,18,24726.0,33,572,5767,635466,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,0,987.350842115042,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Pallapatti,TN17DIN0812,10.13265056,77.89825381,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,3.37103704,33710.37036477421,1011.3898850001822,,NWIC,19,19,24727.0,33,572,5767,635467,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,No,Yes,Yes,No,0,1011.3898850001822,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Kolladipatti,TN17DIN0037,10.12636563,77.91835959000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,47.56982945,475698.2944989957,3429.9648027499984,,NWIC,20,20,24728.0,33,572,5767,635484,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,3429.9648027499984,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Mattapparai,TN17DIN0124,10.113708169999999,77.89800186,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,20.378442539999998,203784.42535347375,1992.0698179708165,,NWIC,21,21,24729.0,33,572,5767,635483,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,Yes,Yes,0,1992.0698179708165,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Viralimayanpatti,TN17DIN0319,10.084027149999999,77.78507119,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,9.198568139999999,91985.68141534887,1390.3755651130423,,NWIC,22,22,24730.0,33,572,5767,635487,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,No,Yes,Yes,No,No,0,1390.3755651130423,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Viralimayanpatti,TN17DIN0469,10.0800718,77.77731290999999,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,6.39064997,63906.49972864686,1085.0478820151907,,NWIC,23,23,24731.0,33,572,5767,635487,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,Yes,No,No,No,0,1085.0478820151907,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Ethilodu,TN17DIN0099,10.10745096,77.866022,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,25.279868160000003,252798.681560333,3018.595949774149,,NWIC,24,24,24732.0,33,572,5767,635468,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,3018.595949774149,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Dindiguleast,Sirumalai,TN17DIN0261,10.13972645,77.96305568,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,11.44355634,114435.56338223907,1678.2534840637838,,NWIC,25,25,24733.0,33,572,5980,635397,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1678.2534840637838,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Kullichettipatti,TN17DIN0189,10.1074044,77.81290231999999,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,15.174458940000001,151744.58942857018,1782.8811681234397,,NWIC,26,26,24734.0,33,572,5767,635480,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1782.8811681234397,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Kullalagundu,TN17DIN0668,10.13874085,77.88700326,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,4.377058819999999,43770.58822809554,933.7915385043865,,NWIC,27,27,24735.0,33,572,5767,635466,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,933.7915385043865,District Water Body Atlas
Phase 2,Tamil Nadu,Thanjavur,Pattukkottai,Poovanam,TN17TJV0665,10.346937689999999,79.29887021,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Maharajasamudram,Lakes/Pond,3.00420254,30042.02537745048,1208.5172016062506,,NWIC,28,28,24736.0,33,586,5816,639081,17,17,VGO,VGO,WS17VGO027,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,Yes,No,No,No,No,0,1208.5172016062506,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Kodaikanal,Kodaikanal,TN17DIN0230,10.224627360000001,77.45950507,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Varaha,Lakes/Pond,12.73214574,127321.45736929952,3064.8461235985606,,NWIC,29,29,24737.0,33,572,5766,635440,17,17,VGO,VGO,WS17VGO005,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,3064.8461235985606,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Kodaikanal,Kodaikanal,TN17DIN0477,10.222271630000002,77.45310438,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Varaha,Lakes/Pond,6.24570672,62457.06723512344,1773.217675593021,,NWIC,30,30,24738.0,33,572,5766,635440,17,17,VGO,VGO,WS17VGO005,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1773.217675593021,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Sandaiyur,TN17DIN1400,10.091471480000001,77.7400528,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,1.04193349,10419.33489919287,505.43438378306814,,NWIC,41,41,24749.0,33,572,5767,635477,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,505.43438378306814,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Batlagundu,TN17DIN0012,10.150765230000001,77.74487605,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Reservoir,81.69535867,816953.5866743318,5318.300706908128,,NWIC,31,31,24739.0,33,572,5767,635458,17,17,VGO,VGO,WS17VGO006,Periya Kulam,02,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,5318.300706908128,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Ayyampalayam Tp,TN17DIN0048,10.22657383,77.77288458000001,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,39.47994307,394799.4307188544,4177.472692076672,,NWIC,32,32,24740.0,33,572,5765,0,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,4177.472692076672,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Sitharevu,TN17DIN0138,10.26781144,77.80634647999999,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,19.14150067,191415.00672060798,2432.5242600126053,,NWIC,33,33,24741.0,33,572,5765,635432,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,2432.5242600126053,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Sitharevu,TN17DIN0177,10.23736972,77.79168346,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,15.682505549999998,156825.05551204766,1844.1323904897693,,NWIC,34,34,24742.0,33,572,5765,635432,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1844.1323904897693,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Bodikamanvadi,TN17DIN0130,10.25574259,77.82622345,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,19.98636551,199863.6550934053,2014.912282705878,,NWIC,35,35,24743.0,33,572,5765,635431,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,2014.912282705878,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Attur,Bodikamanvadi,TN17DIN0338,10.25937194,77.83493783,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,8.725240710000001,87252.40712764225,1494.647221749637,,NWIC,36,36,24744.0,33,572,5765,635431,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,0,1494.647221749637,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Pannaipatti,TN17DIN0094,10.11125754,77.73529259,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,26.50681285,265068.1284895117,2743.1906642103436,,NWIC,37,37,24745.0,33,572,5767,635474,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2743.1906642103436,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Viruveedu,TN17DIN0456,10.07587643,77.76818557,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,6.51900894,65190.0894214888,1228.9394151593553,,NWIC,38,38,24746.0,33,572,5767,635488,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,1228.9394151593553,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Kunnuvarankottai,TN17DIN0023,10.11687343,77.77154097,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Talaiyar,Lakes/Pond,62.39437197,623943.7197476542,4362.5175693445935,,NWIC,39,39,24747.0,33,572,5767,635473,17,17,VGO,VGO,WS17VGO006,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,4362.5175693445935,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Nilakkottai Tp,TN17DIN0102,10.17367784,77.82607395,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,24.90150031,249015.00312122473,2401.239323807131,,NWIC,42,42,24750.0,33,572,5767,0,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,Yes,No,Yes,Yes,Yes,0,2401.239323807131,District Water Body Atlas
Phase 2,Tamil Nadu,Dindigul,Nilakkottai,Silukkuvarpatti,TN17DIN0066,10.16082629,77.87774256,East flowing rivers between Pennar and Kanyakumari,Vaigai and others,Vaigai,Lakes/Pond,32.85132834,328513.2833860334,2452.667910589289,,NWIC,43,43,24751.0,33,572,5767,635464,17,17,VGO,VGO,WS17VGO007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,Yes,Yes,No,Yes,0,2452.667910589289,District Water Body Atlas
