SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
16,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-11-2021 08:00,1.61,"",2,2
17,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,22-11-2021 08:00,1.6,"",2,2
18,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-12-2021 08:00,1.03,"",2,4
19,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-12-2021 08:00,1.53,"",2,4
20,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-12-2021 08:00,1.04,"",2,4
21,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-01-2022 08:30,1.31,"","",""
22,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-01-2022 08:30,1.13,"","",""
23,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-02-2022 08:00,0.75,"","",""
24,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-02-2022 08:00,0.93,"","",""
25,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-02-2022 08:00,1.09,"","",""
26,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,03-03-2022 08:00,0.74,"","",""
27,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-03-2022 08:00,0.05,"","",""
28,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-03-2022 08:00,1.53,"","",""
29,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-04-2022 08:00,1.05,"","",""
30,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,02-05-2022 08:00,1.08,"","",""
31,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-05-2022 08:00,1.09,"","",""
32,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-05-2022 08:00,1.25,"","",""
33,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-06-2022 08:00,0.84,"","",""
34,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,13-06-2022 08:00,0.87,"","",""
35,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-06-2022 08:00,1.64,"","",""
36,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-07-2022 08:00,0.79,"","",""
37,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-07-2022 08:00,1.3,"","",""
38,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-07-2022 08:00,1.65,"","",""
39,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,02-08-2022 08:00,0.85,"","",""
40,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-08-2022 08:00,0.96,"","",""
41,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,22-08-2022 08:00,1.54,"","",""
42,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-09-2022 08:30,1,"","",""
43,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-09-2022 08:00,1.39,"","",""
44,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-09-2022 08:00,0.68,"","",""
45,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,03-10-2022 08:00,1.4,"","",""
46,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-10-2022 08:00,1.7,"","",""
47,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-10-2022 08:00,1,"","",""
48,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-11-2022 08:00,0.9,"","",""
49,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-11-2022 08:00,1.8,"","",""
50,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-11-2022 08:00,1.2,"","",""
51,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-12-2022 08:00,1.5,"","",""
52,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-12-2022 08:00,1.9,"","",""
53,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-12-2022 08:00,1.2,"","",""
54,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-01-2023 08:00,0.9,"","",""
55,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,08-01-2023 08:00,1.1,"","",""
56,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-01-2023 08:00,2,"","",""
57,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-01-2023 08:00,1.1,"","",""
58,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-02-2023 08:00,1.76,"","",""
59,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,13-02-2023 08:00,1.21,"","",""
60,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-02-2023 08:00,0.87,"","",""
61,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-03-2023 08:00,1.2,"","",""
62,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-03-2023 08:00,1.1,"","",""
63,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-03-2023 08:00,0.8,"","",""
64,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-04-2023 08:00,0.53,"","",""
65,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-04-2023 08:00,1.2,"","",""
66,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-04-2023 08:00,1.18,"","",""
67,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-05-2023 08:00,1.2,"","",""
68,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-05-2023 08:00,1.33,"","",""
69,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,22-05-2023 08:00,1.6,"","",""
70,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-06-2023 08:00,1.5,"","",""
71,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-06-2023 08:00,0.9,"","",""
72,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-06-2023 08:00,0.9,"","",""
73,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-06-2023 08:00,1,"","",""
74,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-07-2023 08:00,1.6,"","",""
75,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-07-2023 08:00,0.8,"","",""
76,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-07-2023 08:00,0.8,"","",""
77,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-08-2023 08:00,1.1,"","",""
78,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-08-2023 08:00,1.07,"","",""
79,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-08-2023 08:00,1.5,"","",""
80,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,02-09-2023 08:00,1.4,"","",""
81,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-09-2023 08:00,1.1,"","",""
82,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-09-2023 09:00,1.3,"","",""
83,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,03-10-2023 08:00,1.2,"","",""
84,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-10-2023 08:00,1,"","",""
85,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-10-2023 08:00,0.8,"","",""
86,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-11-2023 08:00,1.3,"","",""
87,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,13-11-2023 08:00,1.3,"","",""
88,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-11-2023 08:00,1.2,"","",""
89,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-12-2023 08:00,2,"","",""
90,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-12-2023 08:00,2,"","",""
91,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-12-2023 08:00,1.3,"","",""
92,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-01-2024 08:00,0.9,"","",""
93,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-01-2024 08:00,0.9,"","",""
94,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,23-01-2024 08:00,1.2,"","",""
95,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-02-2024 08:00,1.7,"","",""
96,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-02-2024 08:00,1,"","",""
97,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-02-2024 08:00,1.9,"","",""
98,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-03-2024 08:00,1.1,"","",""
99,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-03-2024 08:00,1.3,"","",""
100,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-03-2024 08:00,0.9,"","",""
101,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-04-2024 08:00,1.8,"","",""
102,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-04-2024 08:00,1.5,"","",""
103,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,22-04-2024 08:00,1.6,"","",""
104,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-05-2024 08:00,0.9,"","",""
105,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-05-2024 08:00,1.4,"","",""
106,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-05-2024 08:00,1.4,"","",""
107,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-06-2024 08:00,1,"","",""
108,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-06-2024 08:00,1.5,"","",""
109,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-06-2024 08:00,1.7,"","",""
110,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-07-2024 08:00,1.4,"",13,23
111,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-07-2024 08:00,2.2,"",46,70
112,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,22-07-2024 08:00,2.8,"",17,33
113,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-08-2024 08:00,1.2,"",13,33
114,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,12-08-2024 08:00,1.8,"",21,43
115,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-08-2024 08:00,1.1,"",11,48
116,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,02-09-2024 08:00,1,"",170,340
117,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-09-2024 08:00,0.7,"",170,310
118,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-09-2024 08:00,0.9,"",220,340
119,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,03-10-2024 08:00,1.8,"","",""
120,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-10-2024 08:00,1.3,"","",""
121,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-10-2024 08:00,0.6,"",170,300
122,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-11-2024 08:00,0.4,"","",""
123,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-11-2024 08:00,1,"",130,260
124,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-11-2024 08:00,1.4,"",140,260
125,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,02-12-2024 08:00,0.83,"",170,210
126,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-12-2024 08:00,1,"",210,490
127,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-12-2024 08:00,0.84,"","",""
128,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,01-01-2025 08:00,1.2,"",350,1100
129,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,11-01-2025 08:00,1.5,"",490,1700
130,Akhnoor,CWC,1,Jammu & Kashmir,5,JAMMU,AKHNOOR,-,-,Chenab,Indus,-,-,-,Chenab,32.90083333,74.75888889,21-01-2025 08:00,0.3,"",350,1700
131,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,04-06-2021 11:00,1,"","",""
132,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,02-08-2021 08:00,1.43,"","",""
133,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,11-08-2021 08:00,1.41,"","",""
134,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,21-08-2021 08:00,1.82,"","",""
135,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,01-09-2021 08:00,1.37,"","",""
136,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,11-09-2021 08:00,1.61,"","",""
137,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,21-09-2021 08:00,1.03,"","",""
138,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,01-10-2021 08:00,1.79,"","",""
139,Bardoh,CWC,1,Jammu & Kashmir,5,JAMMU,JAMMU,-,-,Chenab,Indus,-,-,-,Chenab,32.91527778,74.42416667,11-10-2021 08:00,1.41,"","",""
